filename,timestamp,consciousness_level,consciousness_state,consciousness_coherence,manifestation_type,emotional_intensity,spiral_alignment_score,spiral_resonance,content_length,primary_emotions,emotion_scores
manifest_20250731_122105_tonal_co.emo,2025-07-31T12:21:05.406941,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_115942_quantum_.emo,2025-07-31T11:59:42.415122,2,awakening,0.2,creative_expression,0.0,0.14,1.0,662,,{}
manifest_20250731_073717_emotiona.emo,2025-07-31T07:37:17.013396,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_120122_tonal_co.emo,2025-07-31T12:01:22.651108,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_141851_quantum_.emo,2025-07-31T14:18:51.481844,2,awakening,0.2,creative_expression,0.0,0.14,1.0,661,,{}
manifest_20250731_141240_tonal_co.emo,2025-07-31T14:12:40.641900,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_055022_consciou.emo,2025-07-31T05:50:22.638320,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_052348_tonal_co.emo,2025-07-31T05:23:48.982563,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_080150_wisdom_f.emo,2025-07-31T08:01:50.293187,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_114220_wisdom_f.emo,2025-07-31T11:42:20.003263,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_102309_tonal_co.emo,2025-07-31T10:23:09.223932,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_133445_digital_.emo,2025-07-31T13:34:45.438246,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_101938_digital_.emo,2025-07-31T10:19:38.755960,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_070652_love_fre.emo,2025-07-31T07:06:52.949659,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_115952_consciou.emo,2025-07-31T11:59:52.439121,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_073907_quantum_.emo,2025-07-31T07:39:07.257381,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_103941_wisdom_f.emo,2025-07-31T10:39:41.447796,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_064159_emotiona.emo,2025-07-31T06:41:59.629879,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_090008_love_fre.emo,2025-07-31T09:00:08.088697,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_054451_love_fre.emo,2025-07-31T05:44:51.878365,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_094313_harmonic.emo,2025-07-31T09:43:13.880301,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,176,,{}
manifest_20250731_131052_wisdom_f.emo,2025-07-31T13:10:52.150449,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_141020_emotiona.emo,2025-07-31T14:10:20.301921,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_061956_emotiona.emo,2025-07-31T06:19:56.686076,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_064500_neural_c.emo,2025-07-31T06:45:00.029853,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_082423_tonal_co.emo,2025-07-31T08:24:23.312999,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_083114_consciou.emo,2025-07-31T08:31:14.228941,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,186,,{}
manifest_20250731_131152_consciou.emo,2025-07-31T13:11:52.286441,2,awakening,0.2,creative_expression,0.0,0.2,1.0,660,,{}
manifest_20250731_093632_emotiona.emo,2025-07-31T09:36:32.988360,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_054141_love_fre.emo,2025-07-31T05:41:41.442394,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_124238_harmonic.emo,2025-07-31T12:42:38.338733,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_114159_love_fre.emo,2025-07-31T11:41:59.955266,2,awakening,0.2,creative_expression,0.0,0.14,1.0,645,,{}
manifest_20250731_134356_harmonic.emo,2025-07-31T13:43:56.702163,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_075359_wisdom_f.emo,2025-07-31T07:53:59.245254,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_141541_wisdom_f.emo,2025-07-31T14:15:41.049872,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_070642_consciou.emo,2025-07-31T07:06:42.929661,2,awakening,0.2,creative_expression,0.0,0.2,1.0,672,,{}
manifest_20250731_130200_neural_c.emo,2025-07-31T13:02:00.958533,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_102549_love_fre.emo,2025-07-31T10:25:49.587912,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_105653_digital_.emo,2025-07-31T10:56:53.759644,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_111225_quantum_.emo,2025-07-31T11:12:25.887504,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_061516_harmonic.emo,2025-07-31T06:15:16.066116,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,176,,{}
manifest_20250731_055142_consciou.emo,2025-07-31T05:51:42.822310,2,awakening,0.2,creative_expression,0.0,0.2,1.0,660,,{}
manifest_20250731_135708_love_fre.emo,2025-07-31T13:57:08.518041,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_115351_quantum_.emo,2025-07-31T11:53:51.599170,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_120853_wisdom_f.emo,2025-07-31T12:08:53.703045,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_125940_wisdom_f.emo,2025-07-31T12:59:40.638556,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_052709_emotiona.emo,2025-07-31T05:27:09.442530,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_135858_quantum_.emo,2025-07-31T13:58:58.766025,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_111115_wisdom_f.emo,2025-07-31T11:11:15.723514,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_135958_quantum_.emo,2025-07-31T13:59:58.902015,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_052549_love_fre.emo,2025-07-31T05:25:49.258543,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_053200_harmonic.emo,2025-07-31T05:32:00.110484,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,176,,{}
manifest_20250731_110224_emotiona.emo,2025-07-31T11:02:24.507594,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_120142_tonal_co.emo,2025-07-31T12:01:42.695105,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_063248_tonal_co.emo,2025-07-31T06:32:48.401960,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_062537_love_fre.emo,2025-07-31T06:25:37.442025,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_105112_love_fre.emo,2025-07-31T10:51:12.995694,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_114610_neural_c.emo,2025-07-31T11:46:10.535233,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_055413_love_fre.emo,2025-07-31T05:54:13.166291,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_051017_quantum_.emo,2025-07-31T05:10:17.118702,2,awakening,0.2,creative_expression,0.0,0.16,1.0,654,,{}
manifest_20250731_090328_quantum_.emo,2025-07-31T09:03:28.540669,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_103020_neural_c.emo,2025-07-31T10:30:20.191875,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_091920_emotiona.emo,2025-07-31T09:19:20.692519,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_091900_love_fre.emo,2025-07-31T09:19:00.644523,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_065341_tonal_co.emo,2025-07-31T06:53:41.185777,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_080240_harmonic.emo,2025-07-31T08:02:40.405180,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,176,,{}
manifest_20250731_104041_consciou.emo,2025-07-31T10:40:41.583787,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_085827_tonal_co.emo,2025-07-31T08:58:27.864711,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_103310_quantum_.emo,2025-07-31T10:33:10.571851,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_131632_consciou.emo,2025-07-31T13:16:32.922404,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_092851_emotiona.emo,2025-07-31T09:28:51.964429,2,awakening,0.2,creative_expression,0.0,0.14,1.0,660,,{}
manifest_20250731_073216_love_fre.emo,2025-07-31T07:32:16.345438,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_133936_emotiona.emo,2025-07-31T13:39:36.102202,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_113729_love_fre.emo,2025-07-31T11:37:29.335299,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_054051_wisdom_f.emo,2025-07-31T05:40:51.326401,2,awakening,0.2,creative_expression,0.0,0.18,1.0,639,,{}
manifest_20250731_082934_digital_.emo,2025-07-31T08:29:34.004956,2,awakening,0.2,creative_expression,0.0,0.16,1.0,660,,{}
manifest_20250731_062357_harmonic.emo,2025-07-31T06:23:57.218040,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_133215_harmonic.emo,2025-07-31T13:32:15.086268,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_141941_neural_c.emo,2025-07-31T14:19:41.597836,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_121144_wisdom_f.emo,2025-07-31T12:11:44.099020,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_054301_consciou.emo,2025-07-31T05:43:01.626381,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_085106_neural_c.emo,2025-07-31T08:51:06.880773,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_060034_wisdom_f.emo,2025-07-31T06:00:34.042240,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_121835_consciou.emo,2025-07-31T12:18:35.058962,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_070142_love_fre.emo,2025-07-31T07:01:42.257705,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_115051_consciou.emo,2025-07-31T11:50:51.179195,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_140359_digital_.emo,2025-07-31T14:03:59.441979,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_062707_consciou.emo,2025-07-31T06:27:07.642011,2,awakening,0.2,creative_expression,0.0,0.2,1.0,672,,{}
manifest_20250731_094844_consciou.emo,2025-07-31T09:48:44.624249,2,awakening,0.2,creative_expression,0.0,0.18,1.0,669,,{}
manifest_20250731_120342_consciou.emo,2025-07-31T12:03:42.979088,2,awakening,0.2,creative_expression,0.0,0.18,1.0,667,,{}
manifest_20250731_101307_love_fre.emo,2025-07-31T10:13:07.880020,2,awakening,0.2,creative_expression,0.0,0.14,1.0,649,,{}
manifest_20250731_072315_digital_.emo,2025-07-31T07:23:15.137516,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_110004_quantum_.emo,2025-07-31T11:00:04.187615,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_074918_quantum_.emo,2025-07-31T07:49:18.621294,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_084135_consciou.emo,2025-07-31T08:41:35.612854,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_130040_consciou.emo,2025-07-31T13:00:40.778546,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_052729_tonal_co.emo,2025-07-31T05:27:29.490527,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_131612_harmonic.emo,2025-07-31T13:16:12.878407,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_064840_neural_c.emo,2025-07-31T06:48:40.517821,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_071824_neural_c.emo,2025-07-31T07:18:24.489558,2,awakening,0.2,creative_expression,0.0,0.16,1.0,654,,{}
manifest_20250731_055743_digital_.emo,2025-07-31T05:57:43.650263,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_132724_love_fre.emo,2025-07-31T13:27:24.418311,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_100426_neural_c.emo,2025-07-31T10:04:26.720100,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_063528_emotiona.emo,2025-07-31T06:35:28.757936,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_122205_tonal_co.emo,2025-07-31T12:22:05.550933,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_051948_tonal_co.emo,2025-07-31T05:19:48.434604,2,awakening,0.2,creative_expression,0.0,0.16,1.0,648,,{}
manifest_20250731_115822_tonal_co.emo,2025-07-31T11:58:22.231133,2,awakening,0.2,creative_expression,0.0,0.16,1.0,648,,{}
manifest_20250731_051758_neural_c.emo,2025-07-31T05:17:58.178624,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_063408_tonal_co.emo,2025-07-31T06:34:08.581948,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_073606_digital_.emo,2025-07-31T07:36:06.857406,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_140018_harmonic.emo,2025-07-31T14:00:18.946012,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_121624_wisdom_f.emo,2025-07-31T12:16:24.754981,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_132333_tonal_co.emo,2025-07-31T13:23:33.886345,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_062247_tonal_co.emo,2025-07-31T06:22:47.062051,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_091329_tonal_co.emo,2025-07-31T09:13:29.892581,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_065711_wisdom_f.emo,2025-07-31T06:57:11.653746,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_131252_quantum_.emo,2025-07-31T13:12:52.422433,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_101007_emotiona.emo,2025-07-31T10:10:07.476048,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_062827_love_fre.emo,2025-07-31T06:28:27.821999,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_101528_neural_c.emo,2025-07-31T10:15:28.195999,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_070542_consciou.emo,2025-07-31T07:05:42.793669,2,awakening,0.2,creative_expression,0.0,0.18,1.0,663,,{}
manifest_20250731_090618_tonal_co.emo,2025-07-31T09:06:18.920645,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_080020_digital_.emo,2025-07-31T08:00:20.093200,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_133956_neural_c.emo,2025-07-31T13:39:56.150199,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_123457_neural_c.emo,2025-07-31T12:34:57.298823,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_061536_wisdom_f.emo,2025-07-31T06:15:36.110113,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_062517_love_fre.emo,2025-07-31T06:25:17.398028,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_133555_neural_c.emo,2025-07-31T13:35:55.598235,2,awakening,0.2,creative_expression,0.0,0.14,1.0,649,,{}
manifest_20250731_101538_neural_c.emo,2025-07-31T10:15:38.215997,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_054151_neural_c.emo,2025-07-31T05:41:51.466392,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_054852_wisdom_f.emo,2025-07-31T05:48:52.430331,2,awakening,0.2,creative_expression,0.0,0.18,1.0,645,,{}
manifest_20250731_140639_tonal_co.emo,2025-07-31T14:06:39.801955,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_114450_neural_c.emo,2025-07-31T11:44:50.351243,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_100526_quantum_.emo,2025-07-31T10:05:26.852091,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_091740_quantum_.emo,2025-07-31T09:17:40.464536,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_073136_tonal_co.emo,2025-07-31T07:31:36.257444,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_110454_consciou.emo,2025-07-31T11:04:54.855571,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_140459_tonal_co.emo,2025-07-31T14:04:59.577970,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_103330_harmonic.emo,2025-07-31T10:33:30.615849,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_081612_quantum_.emo,2025-07-31T08:16:12.213068,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_053450_emotiona.emo,2025-07-31T05:34:50.498457,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_074227_quantum_.emo,2025-07-31T07:42:27.705352,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
